Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2002-11-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2002-12-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2003-01-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2003-02-28,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2003-03-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2003-04-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2003-05-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2003-06-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2003-07-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2003-08-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2003-09-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2003-10-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2003-11-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2003-12-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2004-01-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2004-02-29,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2004-03-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2004-04-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2004-05-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2004-06-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2004-07-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2004-08-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2004-09-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2004-10-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2004-11-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2004-12-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2005-01-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2005-02-28,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2005-03-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2005-04-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2005-05-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2005-06-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2005-07-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2005-08-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2005-09-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2005-10-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2005-11-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2005-12-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2006-01-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2006-02-28,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2006-03-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2006-04-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2006-05-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2006-06-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2006-07-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2006-08-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2006-09-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2006-10-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2006-11-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2006-12-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2007-01-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2007-02-28,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2007-03-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2007-04-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2007-05-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2007-06-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2007-07-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2007-08-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2007-09-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2007-10-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2007-11-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2007-12-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2008-01-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2008-02-29,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2008-03-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2008-04-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2008-05-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2008-06-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2008-07-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2008-08-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2008-09-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2008-10-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2008-11-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2008-12-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2009-01-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2009-02-28,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2009-03-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2009-04-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2009-05-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2009-06-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2009-07-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2009-08-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2009-09-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2009-10-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2009-11-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2009-12-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2010-01-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2010-02-28,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2010-03-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2010-04-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2010-05-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2010-06-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2010-07-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2010-08-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2010-09-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2010-10-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2010-11-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2010-12-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2011-01-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2011-02-28,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2011-03-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2011-04-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2011-05-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2011-06-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2011-07-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2011-08-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2011-09-30,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2011-10-31,,2.73,,20.33,3.6,,,,,,,,0.0,,,,
2011-11-30,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2011-12-31,,2.73,,20.33,3.6,,,,,,,,1.95,,,,
2012-07-27,4.4,1.6,0.08,24.0,,2.5,26.58,4.4,3.1,27.18,5.7,1.6,2.06,7.4,3.66,20.8,
2012-11-26,3.6,2.6,0.15,20.0,,3.7,23.85,3.8,4.0,24.15,4.0,4.0,2.4,7.1,3.9,17.7,
2012-12-20,2.8,4.0,0.15,17.0,,4.6,21.75,3.1,4.6,21.75,3.2,4.2,2.9,7.2,4.9,14.2,
2013-01-07,2.2,1.4,0.12,16.0,,2.3,18.42,2.5,2.8,18.92,2.6,2.5,3.4,7.0,5.2,14.8,
2013-02-21,3.9,0.87,0.031,29.0,,1.8,30.831,4.0,2.4,31.430999999999997,4.1,3.6,2.8,7.1,4.1,14.4,
2013-03-25,4.2,2.4,0.075,28.0,,2.5,30.575,4.6,3.3,31.375,4.6,5.4,2.5,7.0,4.1,16.7,
2013-04-24,4.1,1.2,0.13,29.0,,0.81,29.94,4.7,1.7,30.83,4.8,8.3,2.45,7.0,3.89,18.4,
2013-09-13,4.3,4.2,0.18,22.0,,3.4,25.58,4.7,4.0,26.18,4.8,4.6,2.0709999999999997,7.199999999999999,3.3710000000000004,22.55,
2013-11-24,4.1,2.5,0.12,25.0,,1.6,26.72,4.1,3.2,28.32,4.4,3.9,2.29,6.9,3.65,16.1,
2013-12-19,4.4,5.5,0.18,28.0,,2.9,31.08,2.9,5.5,33.68,5.1,2.4,2.16,6.8,3.11,15.4,
2014-01-30,5.2,4.6,0.19,34.0,,3.8,37.99,5.0,4.3,38.49,5.3,4.8,2.24,6.8,3.6,17.0,
2014-02-10,1.2,3.3,0.14,11.0,,4.7,15.84,1.1,6.3,17.44,1.5,14.8,3.41,7.0,6.06,16.1,
2014-03-17,4.0,3.4,0.16,23.0,,4.1,27.26,4.1,2.2,25.36,4.1,3.2,1.31,7.1,3.22,16.9,
2014-04-10,3.6,1.2,0.1,23.0,,0.22,23.32,3.6,1.8,24.9,3.9,4.2,2.847,6.9,4.58,17.9,
2014-11-10,5.5,5.5,,31.2,,,,,4.7,35.9,5.5,,1.8,,,,
2014-12-10,3.2,1.9,,23.1,,,,,2.1,25.2,3.1,,4.0,,,,
2015-01-15,4.6,7.8,,23.2,,,,,8.8,32.0,5.0,,2.3,,,,
2015-02-11,2.3,1.4,,17.1,,,,,2.2,19.3,2.0,,3.38,,,,
2015-03-10,4.4,0.19,,18.2,,,,,5.9,24.1,5.0,,2.2,,,,
